-186600000.0 14.023
-186500000.0 21.547
-186400000.0 25.246
-186300000.0 25.21
-186200000.0 22.453
-186100000.0 15.655
-186000000.0 -4.609
-185900000.0 -39.005
-185800000.0 -50.668
-185700000.0 -53.307
-185600000.0 -51.59
-185500000.0 -45.895
-185400000.0 -37.063
-185300000.0 -25.665
-185200000.0 -14.344
-185100000.0 -3.752
-185000000.0 5.144
-184900000.0 9.777
-184800000.0 8.77
-184700000.0 2.626
-184600000.0 -11.264
-184500000.0 -32.829
-184400000.0 -54.944
-184300000.0 -70.9
-184200000.0 -82.294
-184100000.0 -86.963
-184000000.0 -86.206
-183900000.0 -81.083
-183800000.0 -67.479
-183700000.0 -45.31
-183600000.0 -24.399
-183500000.0 -11.929
-183400000.0 -5.028
-183300000.0 -4.058
-183200000.0 -8.549
-183100000.0 -18.26
-183000000.0 -27.192
-182900000.0 -29.043
-182800000.0 -23.67
-182700000.0 -11.828
-182600000.0 -0.412
-182500000.0 6.054
-182400000.0 2.632
-182300000.0 -12.615
-182200000.0 -28.127
-182100000.0 -35.221
-182000000.0 -38.37
-181900000.0 -38.244
-181800000.0 -35.047
-181700000.0 -29.196
-181600000.0 -19.479
-181500000.0 -7.695
-181400000.0 5.402
-181300000.0 19.54
-181200000.0 34.033
-181100000.0 46.695
-181000000.0 57.067
-180900000.0 58.679
-180800000.0 50.38
-180700000.0 30.791
-180600000.0 18.218
-180500000.0 23.942
-180400000.0 47.071
-180300000.0 64.571
-180200000.0 72.848
-180100000.0 74.184
-180000000.0 72.008
-179900000.0 66.227
-179800000.0 46.727
-179700000.0 17.236
-179600000.0 9.177
-179500000.0 11.627
-179400000.0 31.013
-179300000.0 70.065
-179200000.0 81.44
-179100000.0 78.133
-179000000.0 25.837
-178900000.0 21.626
-178800000.0 33.926
-178700000.0 53.856
-178600000.0 73.255
-178500000.0 81.909
-178400000.0 81.379
-178300000.0 68.143
-178200000.0 45.985
-178100000.0 33.084
-178000000.0 34.063
-177900000.0 45.021
-177800000.0 64.726
-177700000.0 79.267
-177600000.0 78.149
-177500000.0 60.172
-177400000.0 32.16
-177300000.0 29.438
-177200000.0 42.204
-177100000.0 62.3
-177000000.0 72.002
-176900000.0 73.113
-176800000.0 33.29
-176700000.0 -5.942
-176600000.0 -6.601
-176500000.0 0.402
-176400000.0 16.34
-176300000.0 38.68
-176200000.0 53.93
-176100000.0 60.548
-176000000.0 59.455
-175900000.0 51.826
-175800000.0 33.157
-175700000.0 -12.183
-175600000.0 -21.888
-175500000.0 -16.901
-175400000.0 -3.395
-175300000.0 13.464
-175200000.0 28.616
-175100000.0 37.485
-175000000.0 40.975
-174900000.0 37.781
-174800000.0 10.429
-174700000.0 -49.547
-174600000.0 -50.229
-174500000.0 -43.199
-174400000.0 -33.604
-174300000.0 -22.729
-174200000.0 -11.438
-174100000.0 -0.419
-174000000.0 9.523
-173900000.0 17.66
-173800000.0 20.916
-173700000.0 17.05
-173600000.0 -0.507
-173500000.0 -22.786
-173400000.0 -34.806
-173300000.0 -33.232
-173200000.0 4.718
-173100000.0 20.18
-173000000.0 23.79
-172900000.0 21.23
-172800000.0 5.957
-172700000.0 -70.315
-172600000.0 -88.939
-172500000.0 -70.18
-172400000.0 35.736
-172300000.0 36.261
-172200000.0 28.878
-172100000.0 14.387
-172000000.0 -8.785
-171900000.0 -40.658
-171800000.0 -67.261
-171700000.0 -75.531
-171600000.0 -56.626
-171500000.0 -21.225
-171400000.0 8.348
-171300000.0 27.617
-171200000.0 40.732
-171100000.0 48.105
-171000000.0 51.902
-170900000.0 52.914
-170800000.0 51.827
-170700000.0 48.113
-170600000.0 41.581
-170500000.0 30.542
-170400000.0 14.006
-170300000.0 -7.992
-170200000.0 -33.762
-170100000.0 -56.064
-170000000.0 -57.828
-169900000.0 14.59
-169800000.0 42.868
-169700000.0 40.245
-169600000.0 -3.893
-169500000.0 -44.482
-169400000.0 -24.67
-169300000.0 19.374
-169200000.0 34.831
-169100000.0 -19.748
-169000000.0 -26.114
-168900000.0 25.092
-168800000.0 30.435
-168700000.0 -33.202
-168600000.0 -42.219
-168500000.0 -24.55
-168400000.0 22.616
-168300000.0 30.397
-168200000.0 30.411
-168100000.0 23.071
-168000000.0 -31.757
-167900000.0 -39.123
-167800000.0 -24.491
-167700000.0 4.549
-167600000.0 30.524
-167500000.0 42.054
-167400000.0 40.847
-167300000.0 0.648
-167200000.0 -32.969
-167100000.0 -26.98
-167000000.0 40.021
-166900000.0 54.534
-166800000.0 50.896
-166700000.0 -7.883
-166600000.0 -1.345
-166500000.0 24.059
-166400000.0 47.848
-166300000.0 62.264
-166200000.0 66.919
-166100000.0 66.758
-166000000.0 62.885
-165900000.0 53.023
-165800000.0 13.985
-165700000.0 -27.316
-165600000.0 57.221
-165500000.0 70.166
-165400000.0 38.094
-165300000.0 55.606
-165200000.0 69.913
-165100000.0 15.233
-165000000.0 -3.366
-164900000.0 8.532
-164800000.0 28.096
-164700000.0 50.049
-164600000.0 65.02
-164500000.0 57.702
-164400000.0 6.961
-164300000.0 -23.647
-164200000.0 -22.452
-164100000.0 57.017
-164000000.0 60.99
-163900000.0 3.579
-163800000.0 -1.525
-163700000.0 22.346
-163600000.0 51.012
-163500000.0 58.182
-163400000.0 58.978
-163300000.0 45.761
-163200000.0 10.548
-163100000.0 4.438
-163000000.0 11.96
-162900000.0 23.709
-162800000.0 36.196
-162700000.0 46.767
-162600000.0 54.61
-162500000.0 57.455
-162400000.0 55.88
-162300000.0 49.726
-162200000.0 35.602
-162100000.0 13.019
-162000000.0 -12.324
-161900000.0 -30.722
-161800000.0 -33.423
-161700000.0 -23.798
-161600000.0 22.355
-161500000.0 58.919
-161400000.0 54.874
-161300000.0 9.419
-161200000.0 -9.673
-161100000.0 53.776
-161000000.0 62.488
-160900000.0 -9.31
-160800000.0 63.155
-160700000.0 63.654
-160600000.0 7.182
-160500000.0 -3.166
-160400000.0 39.13
-160300000.0 67.272
-160200000.0 72.382
-160100000.0 38.746
-160000000.0 -22.152
-159900000.0 -26.582
-159800000.0 -17.097
-159700000.0 12.324
-159600000.0 56.779
-159500000.0 78.243
-159400000.0 83.744
-159300000.0 76.851
-159200000.0 30.808
-159100000.0 -19.053
-159000000.0 -25.848
-158900000.0 -22.003
-158800000.0 -8.147
-158700000.0 16.359
-158600000.0 44.205
-158500000.0 71.374
-158400000.0 90.137
-158300000.0 100.667
-158200000.0 101.631
-158100000.0 97.535
-158000000.0 84.242
-157900000.0 54.285
-157800000.0 21.976
-157700000.0 2.865
-157600000.0 30.551
-157500000.0 82.627
-157400000.0 111.842
-157300000.0 92.017
-157200000.0 67.694
-157100000.0 91.819
-157000000.0 117.138
-156900000.0 91.595
-156800000.0 62.1
-156700000.0 73.452
-156600000.0 108.166
-156500000.0 123.226
-156400000.0 108.24
-156300000.0 78.14
-156200000.0 63.958
-156100000.0 75.897
-156000000.0 117.891
-155900000.0 127.651
-155800000.0 100.929
-155700000.0 51.115
-155600000.0 37.806
-155500000.0 132.377
-155400000.0 128.509
-155300000.0 97.79
-155200000.0 85.158
-155100000.0 93.362
-155000000.0 122.301
-154900000.0 135.326
-154800000.0 135.651
-154700000.0 118.406
-154600000.0 76.23
-154500000.0 48.87
-154400000.0 51.81
-154300000.0 87.435
-154200000.0 130.279
-154100000.0 141.255
-154000000.0 137.241
-153900000.0 47.227
-153800000.0 46.327
-153700000.0 58.281
-153600000.0 85.03
-153500000.0 114.406
-153400000.0 134.699
-153300000.0 144.015
-153200000.0 144.076
-153100000.0 134.923
-153000000.0 116.794
-152900000.0 91.346
-152800000.0 64.816
-152700000.0 48.008
-152600000.0 42.98
-152500000.0 51.699
-152400000.0 93.788
-152300000.0 141.295
-152200000.0 148.298
-152100000.0 141.202
-152000000.0 103.244
-151900000.0 66.646
-151800000.0 53.756
-151700000.0 52.655
-151600000.0 59.134
-151500000.0 71.39
-151400000.0 87.321
-151300000.0 105.125
-151200000.0 121.315
-151100000.0 137.187
-151000000.0 145.135
-150900000.0 145.553
-150800000.0 133.06
-150700000.0 110.594
-150600000.0 80.118
-150500000.0 60.134
-150400000.0 57.452
-150300000.0 69.425
-150200000.0 90.288
-150100000.0 111.578
-150000000.0 128.772
-149900000.0 139.495
-149800000.0 141.938
-149700000.0 131.613
-149600000.0 99.392
-149500000.0 52.939
-149400000.0 25.379
-149300000.0 26.988
-149200000.0 51.443
-149100000.0 83.338
-149000000.0 113.75
-148900000.0 131.483
-148800000.0 131.934
-148700000.0 98.733
-148600000.0 19.162
-148500000.0 28.096
-148400000.0 91.089
-148300000.0 125.09
-148200000.0 120.502
-148100000.0 75.036
-148000000.0 25.12
-147900000.0 15.961
-147800000.0 42.249
-147700000.0 79.633
-147600000.0 108.274
-147500000.0 116.894
-147400000.0 108.34
-147300000.0 81.589
-147200000.0 48.456
-147100000.0 25.204
-147000000.0 22.61
-146900000.0 40.856
-146800000.0 65.942
-146700000.0 86.988
-146600000.0 100.729
-146500000.0 103.93
-146400000.0 95.894
-146300000.0 69.374
-146200000.0 36.729
-146100000.0 26.639
-146000000.0 28.898
-145900000.0 38.302
-145800000.0 54.673
-145700000.0 73.265
-145600000.0 86.889
-145500000.0 94.869
-145400000.0 97.199
-145300000.0 93.061
-145200000.0 81.087
-145100000.0 58.612
-145000000.0 32.1
-144900000.0 20.76
-144800000.0 20.333
-144700000.0 28.178
-144600000.0 43.193
-144500000.0 61.725
-144400000.0 79.989
-144300000.0 91.701
-144200000.0 97.167
-144100000.0 94.863
-144000000.0 78.648
-143900000.0 46.777
-143800000.0 25.097
-143700000.0 16.875
-143600000.0 15.184
-143500000.0 17.851
-143400000.0 25.669
-143300000.0 37.099
-143200000.0 51.719
-143100000.0 67.176
-143000000.0 82.808
-142900000.0 96.093
-142800000.0 105.146
-142700000.0 108.026
-142600000.0 101.993
-142500000.0 81.763
-142400000.0 60.109
-142300000.0 46.752
-142200000.0 38.75
-142100000.0 33.985
-142000000.0 31.671
-141900000.0 31.668
-141800000.0 34.511
-141700000.0 40.574
-141600000.0 48.018
-141500000.0 58.143
-141400000.0 67.296
-141300000.0 76.129
-141200000.0 84.525
-141100000.0 92.261
-141000000.0 99.222
-140900000.0 103.463
-140800000.0 106.29
-140700000.0 107.698
-140600000.0 106.497
-140500000.0 101.919
-140400000.0 94.229
-140300000.0 85.47
-140200000.0 76.881
-140100000.0 68.538
-140000000.0 61.146
-139900000.0 52.306
-139800000.0 49.765
-139700000.0 50.298
-139600000.0 54.699
-139500000.0 75.244
-139400000.0 84.667
-139300000.0 87.528
-139200000.0 87.692
-139100000.0 83.376
-139000000.0 48.288
-138900000.0 16.173
-138800000.0 15.988
-138700000.0 26.796
-138600000.0 52.842
-138500000.0 72.396
-138400000.0 77.602
-138300000.0 73.142
-138200000.0 60.358
-138100000.0 47.452
-138000000.0 41.226
-137900000.0 37.86
-137800000.0 36.404
-137700000.0 36.132
-137600000.0 36.823
-137500000.0 39.934
-137400000.0 45.413
-137300000.0 56.123
-137200000.0 65.923
-137100000.0 71.796
-137000000.0 74.751
-136900000.0 75.285
-136800000.0 74.907
-136700000.0 73.675
-136600000.0 71.321
-136500000.0 68.224
-136400000.0 63.031
-136300000.0 57.379
-136200000.0 51.406
-136100000.0 45.687
-136000000.0 41.359
-135900000.0 38.53
-135800000.0 37.634
-135700000.0 38.95
-135600000.0 43.362
-135500000.0 50.335
-135400000.0 60.514
-135300000.0 71.22
-135200000.0 79.276
-135100000.0 86.442
-135000000.0 90.817
-134900000.0 93.771
-134800000.0 95.423
-134700000.0 95.769
-134600000.0 95.52
-134500000.0 94.414
-134400000.0 92.58
-134300000.0 89.898
-134000000.0 84.685
-134100000.0 80.187
-134000000.0 77.038
-133900000.0 75.855
-134000000.0 76.81
-134000000.0 96.826
-133600000.0 111.418
-133500000.0 112.007
-133400000.0 110.162
-133000000.0 103.097
-133000000.0 98.562
-133100000.0 98.367
-133000000.0 105.911
-132900000.0 120.836
-133000000.0 117.15
-133000000.0 106.619
-132600000.0 98.508
-132500000.0 93.714
-132400000.0 93.497
-132000000.0 123.493
-132000000.0 132.933
-132100000.0 132.723
-132000000.0 127.118
-131900000.0 112.22
-132000000.0 93.251
-132000000.0 80.932
-131600000.0 74.465
-131500000.0 72.778
-131400000.0 75.009
-131000000.0 85.251
-131000000.0 107.335
-131100000.0 134.08
-131000000.0 150.4
-130900000.0 156.798
-131000000.0 158.278
-131000000.0 156.959
-130600000.0 148.793
-130500000.0 105.209
-130400000.0 66.015
-130000000.0 68.445
-130000000.0 161.298
-130100000.0 163.979
-130000000.0 159.01
-129900000.0 148.307
-130000000.0 138.394
-130000000.0 138.965
-129600000.0 160.016
-129500000.0 165.732
-129400000.0 161.377
-129000000.0 136.593
-129000000.0 135.876
-129100000.0 142.305
-129000000.0 155.173
-128900000.0 162.167
-129000000.0 163.568
-129000000.0 157.543
-128600000.0 143.25
-128500000.0 126.043
-128400000.0 110.795
-128000000.0 98.559
-128000000.0 92.671
-128100000.0 91.436
-128000000.0 93.143
-127900000.0 97.351
-127800000.0 104.517
-127700000.0 115.081
-127600000.0 126.608
-127500000.0 135.788
-127400000.0 145.013
-127300000.0 151.759
-127200000.0 156.933
-127100000.0 158.977
-127000000.0 158.742
-126900000.0 155.994
-126800000.0 149.99
-126700000.0 140.445
-126600000.0 127.586
-126500000.0 107.711
-126400000.0 83.798
-126300000.0 62.221
-126200000.0 53.026
-126100000.0 53.346
-126000000.0 98.385
-125900000.0 151.415
-125800000.0 154.482
-125700000.0 147.156
-125600000.0 127.023
-125500000.0 100.521
-125400000.0 78.089
-125300000.0 63.698
-125200000.0 54.746
-125100000.0 48.065
-125000000.0 45.485
-124900000.0 44.201
-124800000.0 45.156
-124700000.0 47.95
-124600000.0 52.194
-124500000.0 58.899
-124400000.0 69.05
-124300000.0 81.105
-124200000.0 95.037
-124100000.0 107.584
-124000000.0 119.535
-123900000.0 130.019
-123800000.0 137.67
-123700000.0 143.225
-123600000.0 146.72
-123500000.0 148.875
-123400000.0 149.355
-123300000.0 148.835
-123200000.0 146.914
-123100000.0 142.447
-123000000.0 134.439
-122900000.0 119.71
-122800000.0 101.956
-122700000.0 92.939
-122600000.0 88.487
-122500000.0 86.896
-122400000.0 87.176
-122300000.0 89.224
-122200000.0 94.175
-122100000.0 102.897
-122000000.0 117.339
-121900000.0 131.213
-121800000.0 139.42
-121700000.0 143.14
-121600000.0 143.742
-121500000.0 142.031
-121400000.0 138.21
-121300000.0 132.387
-121200000.0 124.554
-121100000.0 114.504
-121000000.0 104.52
-120900000.0 95.201
-120800000.0 87.994
-120700000.0 82.914
-120600000.0 80.194
-120500000.0 79.405
-120400000.0 80.207
-120300000.0 82.929
-120200000.0 87.827
-120100000.0 93.174
-120000000.0 100.069
-119900000.0 107.491
-119800000.0 114.67
-119700000.0 120.313
-119600000.0 125.011
-119500000.0 128.882
-119400000.0 131.921
-119300000.0 134.092
-119200000.0 135.431
-119100000.0 135.909
-119000000.0 135.821
-118900000.0 134.761
-118800000.0 132.24
-118700000.0 128.58
-118600000.0 122.246
-118500000.0 114.741
-118400000.0 105.687
-118300000.0 96.847
-118200000.0 90.002
-118100000.0 85.484
-118000000.0 82.371
-117900000.0 80.679
-117800000.0 80.222
-117700000.0 80.725
-117600000.0 81.911
-117500000.0 85.312
-117400000.0 91.969
-117300000.0 105.117
-117200000.0 122.811
-117100000.0 131.806
-117000000.0 133.827
-116900000.0 133.281
-116800000.0 128.577
-116700000.0 120.459
-116600000.0 110.443
-116500000.0 98.168
-116400000.0 86.608
-116300000.0 78.199
-116200000.0 73.824
-116100000.0 72.924
-116000000.0 74.882
-115900000.0 95.653
-115800000.0 129.59
-115700000.0 134.371
-115600000.0 135.113
-115500000.0 133.009
-115400000.0 129.256
-115300000.0 123.211
-115200000.0 116.135
-115100000.0 107.602
-115000000.0 98.025
-114900000.0 89.388
-114800000.0 82.965
-114700000.0 78.079
-114600000.0 75.307
-114500000.0 74.823
-114400000.0 76.543
-114300000.0 82.734
-114200000.0 104.705
-114100000.0 125.269
-114000000.0 133.378
-113900000.0 136.631
-113800000.0 136.606
-113700000.0 135.022
-113600000.0 131.95
-113500000.0 126.12
-113400000.0 117.47
-113300000.0 106.487
-113200000.0 91.892
-113100000.0 75.913
-113000000.0 58.696
-112900000.0 46.307
-112800000.0 39.121
-112700000.0 38.104
-112600000.0 41.588
-112500000.0 53.928
-112400000.0 78.728
-112300000.0 106.946
-112200000.0 126.89
-112100000.0 135.979
-112000000.0 140.356
-111900000.0 140.861
-111800000.0 140.06
-111700000.0 136.876
-111600000.0 130.938
-111500000.0 121.607
-111400000.0 110.61
-111300000.0 95.774
-111200000.0 82.997
-111100000.0 75.694
-111000000.0 74.656
-110900000.0 80.095
-110800000.0 141.285
-110700000.0 144.085
-110600000.0 140.124
-110500000.0 125.864
-110400000.0 102.115
-110300000.0 91.074
-110200000.0 87.824
-110100000.0 89.68
-110000000.0 97.17
-109900000.0 113.611
-109800000.0 131.37
-109700000.0 141.857
-109600000.0 145.172
-109500000.0 145.11
-109400000.0 139.362
-109300000.0 125.09
-109200000.0 101.635
-109100000.0 78.137
-109000000.0 62.235
-108900000.0 57.269
-108800000.0 57.526
-108700000.0 63.019
-108600000.0 74.334
-108500000.0 87.746
-108400000.0 104.899
-108300000.0 120.122
-108200000.0 135.003
-108100000.0 147.297
-108000000.0 153.944
-107900000.0 155.585
-107800000.0 154.305
-107700000.0 147.658
-107600000.0 136.379
-107500000.0 121.852
-107400000.0 111.531
-107300000.0 104.191
-107200000.0 101.068
-107100000.0 99.796
-107000000.0 99.902
-106900000.0 101.568
-106800000.0 105.539
-106700000.0 111.205
-106600000.0 118.415
-106500000.0 127.083
-106400000.0 135.419
-106300000.0 144.901
-106200000.0 152.696
-106100000.0 160.102
-106000000.0 165.857
-105900000.0 170.27
-105800000.0 173.101
-105700000.0 174.105
-105600000.0 173.828
-105500000.0 172.323
-105400000.0 169.66
-105300000.0 165.771
-105200000.0 159.753
-105100000.0 152.95
-105000000.0 145.13
-104900000.0 138.568
-104800000.0 132.889
-104700000.0 130.733
-104600000.0 131.898
-104500000.0 139.627
-104400000.0 163.026
-104300000.0 183.617
-104200000.0 189.721
-104100000.0 189.752
-104000000.0 186.042
-103900000.0 172.507
-103800000.0 149.735
-103700000.0 127.847
-103600000.0 121.265
-103500000.0 123.567
-103400000.0 193.682
-103300000.0 202.525
-103200000.0 201.194
-103100000.0 194.377
-103000000.0 178.125
-102900000.0 159.353
-102800000.0 143.225
-102700000.0 134.189
-102600000.0 129.035
-102500000.0 128.015
-102400000.0 129.537
-102300000.0 136.277
-102200000.0 149.172
-102100000.0 166.187
-102000000.0 185.275
-101900000.0 200.341
-101800000.0 211.103
-101700000.0 218.349
-101600000.0 223.306
-101500000.0 227.056
-101400000.0 228.908
-101300000.0 229.591
-101200000.0 229.349
-101100000.0 228.734
-101000000.0 227.392
-100900000.0 225.127
-100800000.0 221.696
-100700000.0 216.762
-100600000.0 209.384
-100500000.0 196.184
-100400000.0 168.933
-100300000.0 138.091
-100200000.0 130.508
-100100000.0 129.511
-100000000.0 132.074
-99900000.0 140.205
-99800000.0 160.278
-99700000.0 184.261
-99600000.0 218.774
-99500000.0 229.638
-99400000.0 232.817
-99300000.0 232.285
-99200000.0 225.61
-99100000.0 196.788
-99000000.0 173.231
-98900000.0 167.82
-98800000.0 169.782
-98700000.0 219.763
-98600000.0 228.008
-98500000.0 223.018
-98400000.0 189.047
-98300000.0 150.628
-98200000.0 142.388
-98100000.0 142.399
-98000000.0 147.073
-97900000.0 163.484
-97800000.0 190.931
-97700000.0 213.715
-97600000.0 223.94
-97500000.0 226.714
-97400000.0 226.091
-97300000.0 222.095
-97200000.0 215.776
-97100000.0 206.004
-97000000.0 196.3
-96900000.0 187.796
-96800000.0 183.327
-96700000.0 182.228
-96600000.0 183.675
-96500000.0 189.629
-96400000.0 205.336
-96300000.0 221.063
-96200000.0 227.689
-96100000.0 229.556
-96000000.0 228.658
-95900000.0 224.829
-95800000.0 217.214
-95700000.0 205.011
-95600000.0 188.437
-95500000.0 166.546
-95400000.0 142.584
-95300000.0 124.973
-95200000.0 117.088
-95100000.0 117.174
-95000000.0 124.54
-94900000.0 211.473
-94800000.0 241.589
-94700000.0 243.191
-94600000.0 238.695
-94500000.0 223.914
-94400000.0 219.608
-94300000.0 225.946
-94200000.0 244.252
-94100000.0 248.503
-94000000.0 245.717
-93900000.0 236.812
-93800000.0 224.59
-93700000.0 217.45
-93600000.0 218.554
-93500000.0 240.601
-93400000.0 252.057
-93300000.0 252.647
-93200000.0 238.527
-93100000.0 186.941
-93000000.0 186.366
-92900000.0 230.624
-92800000.0 251.718
-92700000.0 248.418
-92600000.0 224.402
-92500000.0 221.723
-92400000.0 228.055
-92300000.0 238.197
-92200000.0 245.435
-92100000.0 246.379
-92000000.0 243.065
-91900000.0 222.192
-91800000.0 164.608
-91700000.0 142.797
-91600000.0 135.015
-91500000.0 130.943
-91400000.0 129.064
-91300000.0 129.155
-91200000.0 130.027
-91100000.0 132.948
-91000000.0 138.855
-90900000.0 151.655
-90800000.0 192.577
-90700000.0 215.912
-90600000.0 223.965
-90500000.0 227.816
-90400000.0 228.418
-90300000.0 228.084
-90200000.0 225.775
-90100000.0 221.039
-90000000.0 213.22
-89900000.0 197.585
-89800000.0 174.206
-89700000.0 149.315
-89600000.0 139.217
-89500000.0 135.853
-89400000.0 136.176
-89300000.0 140.571
-89200000.0 200.342
-89100000.0 211.257
-89000000.0 214.328
-88900000.0 214.654
-88800000.0 213.771
-88700000.0 210.87
-88600000.0 204.044
-88500000.0 192.72
-88400000.0 174.9
-88300000.0 152.036
-88200000.0 137.889
-88100000.0 129.306
-88000000.0 126.626
-87900000.0 126.34
-87800000.0 129.183
-87700000.0 139.961
-87600000.0 176.937
-87500000.0 201.894
-87400000.0 208.893
-87300000.0 211.076
-87200000.0 211.273
-87100000.0 209.739
-87000000.0 204.846
-86900000.0 191.959
-86800000.0 163.407
-86700000.0 159.371
-86600000.0 159.487
-86500000.0 175.192
-86400000.0 207.26
-86300000.0 207.861
-86200000.0 202.357
-86100000.0 163.535
-86000000.0 156.191
-85900000.0 157.445
-85800000.0 183.688
-85700000.0 205.385
-85600000.0 209.109
-85500000.0 209.005
-85400000.0 204.984
-85300000.0 189.474
-85200000.0 162.586
-85100000.0 143.466
-85000000.0 133.559
-84900000.0 130.731
-84800000.0 131.003
-84700000.0 135.713
-84600000.0 187.05
-84500000.0 211.01
-84400000.0 212.846
-84300000.0 211.912
-84200000.0 206.539
-84100000.0 194.318
-84000000.0 166.302
-83900000.0 141.87
-83800000.0 132.002
-83700000.0 128.194
-83600000.0 127.913
-83500000.0 133.103
-83400000.0 174.142
-83300000.0 204.242
-83200000.0 211.333
-83100000.0 214.718
-83000000.0 215.296
-82900000.0 214.066
-82800000.0 210.93
-82700000.0 204.391
-82600000.0 193.091
-82500000.0 181.497
-82400000.0 175.302
-82300000.0 174.218
-82200000.0 177.436
-82100000.0 186.49
-82000000.0 199.718
-81900000.0 209.375
-81800000.0 216.387
-81700000.0 218.949
-81600000.0 219.356
-81500000.0 217.608
-81400000.0 213.968
-81300000.0 208.447
-81200000.0 201.819
-81100000.0 193.89
-81000000.0 185.042
-80900000.0 178.471
-80800000.0 172.72
-80700000.0 170.836
-80600000.0 171.17
-80500000.0 187.345
-80400000.0 219.442
-80300000.0 222.05
-80200000.0 218.747
-80100000.0 207.431
